customer_id,first_name,job_industry_category,wealth_segment,owns_car,Age,state,RFM_value
1081,Marga,Health,Mass Customer,No,36.0,New South Wales,433
327,Cris,Health,Mass Customer,No,53.0,QLD,433
884,Pepito,Property,Mass Customer,No,43.0,Victoria,433
3448,Roderich,Financial Services,High Net Worth,No,44.0,New South Wales,433
979,Kayla,Manufacturing,High Net Worth,No,62.0,Victoria,433
1445,Bettine,IT,Affluent Customer,No,48.0,New South Wales,433
3129,Leola,Property,High Net Worth,Yes,66.0,QLD,433
3130,Krissy,Telecommunications,Mass Customer,No,50.0,QLD,433
1452,Zachery,Retail,Mass Customer,No,66.0,New South Wales,433
2535,Butch,Financial Services,Affluent Customer,No,40.0,QLD,433
364,Leontyne,Financial Services,Affluent Customer,No,45.0,QLD,433
3031,Diego,Health,Mass Customer,Yes,25.0,QLD,433
2786,Hubie,Health,Mass Customer,Yes,53.0,QLD,433
2780,Papageno,Financial Services,Affluent Customer,Yes,36.0,QLD,433
2693,Abram,Health,High Net Worth,Yes,53.0,QLD,433
1342,Barnett,Retail,Affluent Customer,Yes,59.0,New South Wales,433
716,Trescha,Health,Mass Customer,No,42.0,New South Wales,433
1522,Hubie,Financial Services,Mass Customer,No,27.0,New South Wales,433
140,Morrie,Manufacturing,Mass Customer,No,27.0,Victoria,433
1532,Marty,Financial Services,Mass Customer,Yes,49.0,New South Wales,433
1623,Katy,Entertainment,High Net Worth,Yes,24.0,Victoria,433
2396,Elmira,Retail,Affluent Customer,Yes,48.0,QLD,433
1795,Wally,Manufacturing,Affluent Customer,No,44.0,New South Wales,433
2833,Cy,IT,Mass Customer,Yes,22.0,New South Wales,433
1540,Ilene,Property,Mass Customer,Yes,59.0,New South Wales,433
465,Alina,Financial Services,Affluent Customer,Yes,45.0,New South Wales,433
2443,Towny,Property,High Net Worth,No,31.0,New South Wales,433
3197,Stern,Health,High Net Worth,No,45.0,New South Wales,433
1617,Jannelle,Financial Services,Affluent Customer,No,43.0,QLD,433
122,Colver,Financial Services,Mass Customer,Yes,42.0,QLD,433
1767,Cicely,Manufacturing,Affluent Customer,Yes,62.0,QLD,433
2426,Yancy,IT,Affluent Customer,Yes,43.969332992588804,New South Wales,433
3054,Marieann,Manufacturing,Affluent Customer,No,56.0,QLD,433
2661,Dorrie,Financial Services,High Net Worth,Yes,45.0,New South Wales,433
2922,Wallache,Manufacturing,Affluent Customer,Yes,40.0,QLD,433
2404,Conney,Retail,Mass Customer,No,61.0,New South Wales,433
1327,Sarita,Property,Affluent Customer,No,26.0,Victoria,433
1326,Goddard,Health,Affluent Customer,Yes,55.0,Victoria,433
447,Brittany,Argiculture,Mass Customer,Yes,20.0,New South Wales,433
3472,Dionysus,Retail,Affluent Customer,Yes,44.0,New South Wales,433
1355,Isador,Property,Mass Customer,No,20.0,Victoria,433
1906,Waylan,Retail,Mass Customer,No,33.0,New South Wales,433
937,Nikolos,Manufacturing,Affluent Customer,No,36.0,New South Wales,433
132,Celesta,Manufacturing,Mass Customer,Yes,58.0,New South Wales,433
933,Melany,Retail,Mass Customer,Yes,25.0,New South Wales,433
3386,Cliff,IT,High Net Worth,Yes,22.0,New South Wales,433
3332,Cissy,Health,Mass Customer,No,23.0,New South Wales,433
156,Shayla,Financial Services,Mass Customer,Yes,42.0,Victoria,433
3008,Etta,Health,High Net Worth,Yes,39.0,New South Wales,433
405,Vivien,Manufacturing,High Net Worth,Yes,50.0,New South Wales,433
2778,Micheil,Financial Services,Mass Customer,No,43.0,New South Wales,433
485,Ulrika,Manufacturing,High Net Worth,No,47.0,New South Wales,433
831,Teddy,Financial Services,Affluent Customer,No,48.0,QLD,432
1120,Jacquelyn,Retail,Affluent Customer,No,41.0,New South Wales,432
256,Linell,Health,High Net Worth,Yes,46.0,New South Wales,432
817,Niel,Financial Services,Mass Customer,Yes,29.0,Victoria,432
3042,Barris,Property,High Net Worth,Yes,50.0,QLD,432
1965,Bendicty,Retail,Mass Customer,Yes,48.0,New South Wales,432
2908,Tiffy,Health,Affluent Customer,Yes,66.0,Victoria,432
2954,Albertine,Health,Mass Customer,No,47.0,Victoria,432
625,Abra,Entertainment,High Net Worth,Yes,47.0,QLD,432
3065,Winna,Financial Services,High Net Worth,Yes,43.0,New South Wales,432
2520,Gabie,Retail,Affluent Customer,Yes,47.0,QLD,432
1944,Gregory,Argiculture,High Net Worth,Yes,41.0,Victoria,432
1166,Fannie,Health,Affluent Customer,No,49.0,New South Wales,432
2709,Simone,Financial Services,High Net Worth,No,26.0,New South Wales,432
1794,Caro,Property,Mass Customer,No,52.0,QLD,432
683,Brennan,Manufacturing,Mass Customer,Yes,59.0,New South Wales,432
2329,Donny,IT,Affluent Customer,No,64.0,New South Wales,432
843,Salomone,Manufacturing,Affluent Customer,Yes,32.0,New South Wales,432
293,Virgilio,Manufacturing,Mass Customer,Yes,32.0,New South Wales,432
3082,Emlyn,Manufacturing,Mass Customer,Yes,24.0,New South Wales,432
279,Tamera,Manufacturing,Mass Customer,No,40.0,New South Wales,432
2575,Hagan,Financial Services,High Net Worth,Yes,47.0,New South Wales,432
262,Cordie,Health,High Net Worth,Yes,44.0,New South Wales,432
631,Ortensia,Health,Affluent Customer,No,55.0,Victoria,432
612,Grange,Health,Mass Customer,No,59.0,New South Wales,432
681,Jobyna,Manufacturing,Mass Customer,Yes,43.0,New South Wales,432
639,Mayor,Manufacturing,Mass Customer,No,47.0,New South Wales,432
613,Carolann,Property,High Net Worth,No,32.0,New South Wales,432
673,Artie,Health,Mass Customer,Yes,46.0,New South Wales,432
1709,Osgood,Health,Affluent Customer,No,47.0,New South Wales,432
1297,Shay,Health,Mass Customer,No,40.0,QLD,432
1319,Trevor,Entertainment,Mass Customer,Yes,66.0,QLD,432
3355,Cherin,Manufacturing,Mass Customer,No,31.0,QLD,432
245,Noell,Financial Services,Affluent Customer,No,20.0,Victoria,432
1701,Hazlett,Manufacturing,High Net Worth,No,58.0,New South Wales,432
2775,Dael,Manufacturing,Mass Customer,Yes,55.0,QLD,432
3152,Lettie,Financial Services,High Net Worth,Yes,22.0,QLD,432
1479,Avrom,Argiculture,Mass Customer,No,44.0,QLD,432
362,Jamima,Financial Services,High Net Worth,Yes,47.0,New South Wales,432
3158,Korey,Telecommunications,Mass Customer,Yes,51.0,QLD,432
1607,Tiffani,Retail,Mass Customer,Yes,33.0,Victoria,432
3163,Irvine,Argiculture,Affluent Customer,No,53.0,New South Wales,432
964,Rhetta,Financial Services,High Net Worth,No,27.0,New South Wales,432
926,Terrel,Telecommunications,Affluent Customer,No,56.0,New South Wales,432
3363,Orson,Manufacturing,High Net Worth,Yes,21.0,QLD,432
2980,Di,Manufacturing,Mass Customer,No,42.0,Victoria,432
1190,Sib,Financial Services,Affluent Customer,Yes,53.0,New South Wales,432
766,Nonna,Retail,Mass Customer,Yes,46.0,New South Wales,432
1833,Klemens,Financial Services,High Net Worth,Yes,54.0,QLD,432
1624,Hakim,Financial Services,Mass Customer,Yes,41.0,New South Wales,432
2448,Lorri,Property,High Net Worth,No,29.0,New South Wales,432
717,Basilius,Manufacturing,Mass Customer,Yes,45.0,New South Wales,432
3193,Augusta,Property,High Net Worth,No,43.0,New South Wales,432
951,Meryl,Entertainment,Mass Customer,No,22.0,New South Wales,432
2254,Ann,Health,Affluent Customer,No,66.0,New South Wales,432
203,Donovan,Argiculture,Mass Customer,Yes,57.0,New South Wales,432
3239,Wendi,Health,High Net Worth,No,50.0,Victoria,432
216,Cinderella,Financial Services,High Net Worth,Yes,26.0,New South Wales,432
2063,Benny,Health,Affluent Customer,No,58.0,Victoria,432
218,Stefa,Property,High Net Worth,Yes,28.0,New South Wales,432
1815,Bab,Argiculture,Mass Customer,Yes,67.0,New South Wales,432
2502,Concordia,Manufacturing,Mass Customer,Yes,57.0,Victoria,432
1077,Sheba,Telecommunications,Mass Customer,Yes,66.0,QLD,432
2125,Laurene,Financial Services,High Net Worth,No,46.0,New South Wales,432
1684,Janie,Manufacturing,Mass Customer,No,42.0,QLD,432
564,Nettie,Retail,High Net Worth,No,38.0,New South Wales,432
694,Lilith,Health,Mass Customer,No,53.0,New South Wales,432
3393,Henrietta,Retail,Mass Customer,Yes,67.0,New South Wales,432
2365,Lauretta,Argiculture,Mass Customer,Yes,23.0,QLD,432
550,Emeline,Retail,Mass Customer,No,45.0,Victoria,432
891,Talbot,Health,High Net Worth,Yes,40.0,Victoria,432
1454,Caesar,Argiculture,Mass Customer,Yes,42.0,New South Wales,432
3133,Eda,Manufacturing,Mass Customer,No,22.0,New South Wales,432
543,Mikey,Retail,Affluent Customer,Yes,48.0,New South Wales,432
2862,Normand,Financial Services,Mass Customer,No,34.0,New South Wales,432
2081,Gelya,Financial Services,Mass Customer,No,49.0,New South Wales,432
2471,Noland,Manufacturing,Mass Customer,Yes,43.0,New South Wales,432
529,Sandor,Retail,Affluent Customer,Yes,32.0,New South Wales,432
3210,Stella,Manufacturing,Mass Customer,No,33.0,Victoria,432
2098,Ame,Health,High Net Worth,No,52.0,QLD,432
2421,Marilee,Health,Affluent Customer,Yes,67.0,Victoria,431
649,Krissie,Financial Services,Mass Customer,Yes,47.0,New South Wales,431
1895,Leese,Manufacturing,Mass Customer,No,46.0,Victoria,431
1504,Coop,Property,Affluent Customer,Yes,46.0,New South Wales,431
276,Goldi,Financial Services,Mass Customer,No,31.0,Victoria,431
1822,Trudie,Financial Services,Mass Customer,No,59.0,New South Wales,431
742,Dexter,Manufacturing,Mass Customer,No,55.0,New South Wales,431
705,Eddie,Retail,High Net Worth,No,57.0,New South Wales,431
520,Jazmin,Financial Services,Affluent Customer,Yes,57.0,New South Wales,431
2714,Emmy,Health,High Net Worth,Yes,23.0,New South Wales,431
3147,Bonnee,Retail,Affluent Customer,Yes,45.0,Victoria,431
350,Carmela,Health,Mass Customer,Yes,44.0,Victoria,431
64,Gerek,IT,High Net Worth,No,43.0,Victoria,431
687,Welby,Retail,High Net Worth,Yes,62.0,New South Wales,431
2632,Krishna,Argiculture,Mass Customer,No,56.0,New South Wales,424
697,Weston,Entertainment,Mass Customer,No,35.0,QLD,424
1179,Kerry,Financial Services,High Net Worth,Yes,33.0,QLD,424
3374,Joann,Manufacturing,Mass Customer,Yes,62.0,New South Wales,424
2319,David,Entertainment,High Net Worth,No,36.0,New South Wales,424
2561,Elga,Manufacturing,High Net Worth,Yes,58.0,QLD,424
1638,Zachery,Financial Services,Mass Customer,Yes,29.0,Victoria,424
1116,Tori,Health,Mass Customer,Yes,47.0,New South Wales,424
1095,Emelda,Health,Mass Customer,No,63.0,New South Wales,424
3253,Bernadine,Financial Services,High Net Worth,Yes,31.0,New South Wales,424
824,Fleurette,Financial Services,Affluent Customer,Yes,44.0,QLD,424
1571,Tadeas,Health,Mass Customer,Yes,41.0,New South Wales,424
2470,Roy,Argiculture,Mass Customer,No,64.0,New South Wales,423
2752,Cissiee,Retail,Affluent Customer,Yes,61.0,Victoria,423
1507,Holmes,Manufacturing,High Net Worth,Yes,44.0,New South Wales,423
2848,Callie,Property,Mass Customer,Yes,54.0,Victoria,423
2106,Antons,Financial Services,High Net Worth,Yes,51.0,New South Wales,423
2038,Fae,Financial Services,Mass Customer,Yes,62.0,Victoria,423
1264,Michail,Health,Mass Customer,Yes,27.0,QLD,423
660,Stormi,Manufacturing,High Net Worth,No,26.0,New South Wales,423
30,Darrick,IT,Affluent Customer,Yes,60.0,New South Wales,423
2976,Lindsay,Health,Mass Customer,Yes,57.0,Victoria,423
81,Bee,Health,High Net Worth,No,35.0,New South Wales,423
2054,Horace,Manufacturing,Mass Customer,Yes,26.0,New South Wales,423
1240,Pen,Manufacturing,Mass Customer,Yes,56.0,New South Wales,423
199,Verla,Health,Mass Customer,Yes,43.0,New South Wales,423
3486,Reece,Manufacturing,Mass Customer,No,65.0,New South Wales,423
2814,Mandel,Property,High Net Worth,Yes,35.0,QLD,423
1873,Raul,Manufacturing,Affluent Customer,Yes,29.0,Victoria,423
3494,Robers,Argiculture,High Net Worth,No,23.0,New South Wales,423
1425,Chrisy,Retail,High Net Worth,Yes,35.0,New South Wales,423
2112,Aubrie,Financial Services,Mass Customer,Yes,28.0,New South Wales,423
1408,Kendricks,Health,High Net Worth,No,24.0,New South Wales,423
297,Cecile,Manufacturing,High Net Worth,No,62.0,Victoria,423
680,Gay,IT,High Net Worth,Yes,43.969332992588804,New South Wales,423
3312,Franky,IT,High Net Worth,No,43.969332992588804,QLD,423
3096,Lulu,Financial Services,Mass Customer,No,48.0,New South Wales,423
101,Goran,Manufacturing,High Net Worth,No,46.0,New South Wales,423
1983,Kimberlee,Entertainment,Affluent Customer,Yes,58.0,QLD,423
2136,Heather,Health,High Net Worth,Yes,56.0,New South Wales,423
1941,Dmitri,Entertainment,Mass Customer,No,29.0,QLD,423
1167,Elberta,Health,Mass Customer,No,25.0,QLD,423
1161,Sibylle,Retail,Mass Customer,No,44.0,QLD,423
1923,Immanuel,Health,Mass Customer,No,51.0,Victoria,423
2823,Weidar,Property,Mass Customer,No,50.0,New South Wales,422
2817,Agata,Financial Services,Affluent Customer,Yes,34.0,New South Wales,422
826,Marc,Financial Services,Mass Customer,Yes,23.0,New South Wales,422
1886,Eugenie,IT,Affluent Customer,No,43.0,New South Wales,422
1197,Isobel,Financial Services,High Net Worth,Yes,24.0,New South Wales,422
143,Kendall,Argiculture,Mass Customer,Yes,64.0,QLD,422
2168,Levon,Financial Services,Mass Customer,Yes,47.0,QLD,422
1216,Frank,Telecommunications,Affluent Customer,Yes,62.0,Victoria,422
3487,Amalee,Health,High Net Worth,No,44.0,Victoria,422
745,Dotty,Manufacturing,Mass Customer,Yes,43.0,QLD,422
1219,Kaine,Financial Services,Mass Customer,No,50.0,Victoria,422
2075,Devondra,Manufacturing,Mass Customer,No,48.0,QLD,422
985,Aryn,Retail,High Net Worth,No,51.0,QLD,422
1087,Lian,Financial Services,Mass Customer,Yes,42.0,Victoria,422
2108,Michel,Property,Mass Customer,Yes,36.0,QLD,422
2122,Osborne,Health,High Net Worth,Yes,48.0,Victoria,422
1174,Shellysheldon,IT,Mass Customer,No,43.969332992588804,New South Wales,422
2746,Carmelia,Financial Services,High Net Worth,Yes,68.0,Victoria,422
2748,Dolorita,Financial Services,Mass Customer,No,54.0,New South Wales,422
2967,Dud,Health,Affluent Customer,Yes,42.0,QLD,422
2731,Meagan,Retail,Mass Customer,Yes,21.0,New South Wales,422
1148,Inigo,Financial Services,High Net Worth,No,34.0,New South Wales,422
1159,Elbert,Entertainment,Mass Customer,No,28.0,Victoria,422
106,Glyn,Health,High Net Worth,Yes,55.0,New South Wales,422
1038,Fraser,Manufacturing,Mass Customer,Yes,43.969332992588804,Victoria,422
2773,Page,Manufacturing,Mass Customer,Yes,45.0,Victoria,422
2042,Bendix,Health,Mass Customer,No,53.0,Victoria,422
2838,Lydie,Retail,High Net Worth,No,44.0,QLD,422
3473,Sanderson,IT,Mass Customer,No,43.969332992588804,Victoria,422
3475,Correna,Retail,Affluent Customer,No,36.0,New South Wales,422
1108,Ginnie,Health,Mass Customer,No,59.0,New South Wales,422
2414,Basile,Health,Mass Customer,Yes,43.969332992588804,Victoria,422
3282,Helga,Health,High Net Worth,No,62.0,New South Wales,422
309,Maurizia,Health,Mass Customer,Yes,47.0,Victoria,422
1687,Chance,Manufacturing,Affluent Customer,Yes,30.0,New South Wales,422
2436,Jaymie,IT,Mass Customer,No,35.0,New South Wales,422
316,Genni,Manufacturing,Mass Customer,Yes,45.0,Victoria,422
675,Sharl,Financial Services,Mass Customer,Yes,45.0,New South Wales,422
1399,Kaye,Manufacturing,Mass Customer,No,54.0,Victoria,422
589,Duff,Financial Services,Mass Customer,Yes,26.0,New South Wales,422
3125,Krystyna,Health,High Net Worth,Yes,43.0,New South Wales,422
3275,Lela,Manufacturing,Mass Customer,No,46.0,New South Wales,422
3338,Nata,Manufacturing,Mass Customer,Yes,57.0,New South Wales,422
1333,Phillipp,Financial Services,High Net Worth,No,48.0,Victoria,422
2306,Hilary,Financial Services,High Net Worth,Yes,61.0,Victoria,422
1705,Nelle,Financial Services,Mass Customer,Yes,42.0,QLD,422
1751,Sara-ann,Health,Mass Customer,No,52.0,New South Wales,422
281,Jeanette,Financial Services,High Net Worth,Yes,49.0,New South Wales,422
296,Marshal,Health,High Net Worth,Yes,49.0,New South Wales,422
1648,Prissie,Financial Services,Mass Customer,No,40.0,Victoria,422
236,Tybalt,Health,Affluent Customer,No,67.0,Victoria,422
1655,Prinz,Manufacturing,Affluent Customer,Yes,38.0,Victoria,422
559,Erma,Retail,High Net Worth,Yes,33.0,New South Wales,422
3139,Pail,Financial Services,High Net Worth,Yes,48.0,Victoria,422
3209,Clarie,Manufacturing,Affluent Customer,No,57.0,QLD,422
409,Tatiania,Health,Mass Customer,Yes,43.0,New South Wales,422
2236,Arin,Manufacturing,Affluent Customer,Yes,53.0,New South Wales,422
1253,Mahalia,Manufacturing,Mass Customer,No,25.0,QLD,422
1265,Kipper,Property,Mass Customer,Yes,34.0,QLD,421
126,Norman,Health,Mass Customer,Yes,29.0,QLD,421
1978,Marge,Health,Mass Customer,No,66.0,Victoria,421
1703,Nerita,Telecommunications,Mass Customer,Yes,30.0,Victoria,421
3216,Edgar,Manufacturing,Mass Customer,Yes,23.0,QLD,421
2758,Fabien,Manufacturing,Affluent Customer,No,66.0,New South Wales,421
2389,Sibyl,Retail,High Net Worth,No,48.0,New South Wales,421
1393,Adria,Manufacturing,Mass Customer,No,45.0,Victoria,421
900,Clevey,Manufacturing,Mass Customer,Yes,31.0,Victoria,421
1035,Kara-lynn,Retail,Affluent Customer,Yes,45.0,New South Wales,421
2710,Flory,Retail,Mass Customer,No,23.0,QLD,421
1456,Berkie,Property,Mass Customer,Yes,57.0,New South Wales,421
2846,Bryana,Property,Mass Customer,No,51.0,Victoria,421
2713,Hadlee,Retail,Affluent Customer,Yes,67.0,New South Wales,421
3322,Hew,Financial Services,Affluent Customer,Yes,43.969332992588804,New South Wales,421
2994,Karlen,Manufacturing,Mass Customer,Yes,45.0,New South Wales,421
2719,Alleyn,Telecommunications,Affluent Customer,Yes,33.0,QLD,421
2330,Claresta,Property,Mass Customer,No,31.0,New South Wales,421
1341,Parry,Financial Services,Affluent Customer,No,35.0,Victoria,421
3156,Bearnard,Financial Services,Mass Customer,No,45.0,New South Wales,421
2878,Sauveur,Property,Mass Customer,Yes,36.0,New South Wales,421
876,Neil,IT,High Net Worth,No,53.0,New South Wales,421
689,Hamnet,Entertainment,High Net Worth,Yes,55.0,Victoria,421
1564,Sascha,Retail,Mass Customer,No,57.0,New South Wales,421
2949,Alexa,Telecommunications,Mass Customer,No,44.0,Victoria,421
1538,Ahmed,Health,High Net Worth,Yes,32.0,New South Wales,421
966,Krystyna,Retail,High Net Worth,Yes,43.0,QLD,421
3142,Hubert,Manufacturing,Mass Customer,No,29.0,New South Wales,421
155,Orran,Manufacturing,Mass Customer,No,36.0,New South Wales,421
2452,Sophronia,Manufacturing,Mass Customer,Yes,46.0,Victoria,421
885,Yancey,Financial Services,Mass Customer,No,55.0,QLD,421
2840,Wallie,Manufacturing,Mass Customer,Yes,29.0,Victoria,421
3123,Tina,Health,High Net Worth,No,45.0,New South Wales,421
2128,Gregorius,Property,Affluent Customer,Yes,45.0,New South Wales,412
1963,Syman,Argiculture,Mass Customer,Yes,23.0,QLD,412
1359,Estrella,Retail,Mass Customer,No,28.0,Victoria,412
481,Marcella,Argiculture,Mass Customer,No,31.0,New South Wales,412
351,Dev,Health,Mass Customer,Yes,22.0,Victoria,412
1584,Susanetta,Manufacturing,Mass Customer,No,29.0,New South Wales,412
3452,Maura,Retail,Mass Customer,No,57.0,New South Wales,412
3446,Gard,Manufacturing,Mass Customer,No,54.0,QLD,411
1121,Dione,Health,Mass Customer,Yes,37.0,New South Wales,411
3222,Caralie,IT,Affluent Customer,No,43.969332992588804,QLD,411
2556,Chucho,Health,Mass Customer,Yes,33.0,New South Wales,411
1485,Meredeth,Health,Mass Customer,Yes,52.0,New South Wales,411
2032,Theodore,Property,Mass Customer,Yes,38.0,New South Wales,411
1203,Claresta,Health,Affluent Customer,No,33.0,QLD,411
1565,Jay,Retail,High Net Worth,Yes,68.0,New South Wales,411
1810,Royall,Manufacturing,High Net Worth,No,62.0,New South Wales,411
1495,Charmion,Health,High Net Worth,Yes,32.0,New South Wales,411
100,Tripp,Financial Services,Mass Customer,Yes,53.0,New South Wales,411
1145,Korella,Property,Mass Customer,Yes,56.0,Victoria,411
2468,Parker,Retail,High Net Worth,No,26.0,QLD,344
2375,Alika,Retail,Affluent Customer,No,34.0,Victoria,344
1056,Kendricks,Manufacturing,Affluent Customer,No,55.0,New South Wales,344
